year,state,county,gdp_chained_million$
2012,Louisiana,St. Martin,1357.5
2012,Louisiana,St. Mary,2973.25
2012,Louisiana,St. Tammany,8117.75
2012,Louisiana,Tangipahoa,3789.58
2012,Louisiana,Tensas,185.62
2012,Louisiana,Terrebonne,6102.48
2012,Louisiana,Union,456.67
2012,Louisiana,Vermilion,1899.59
2012,Louisiana,Vernon,2175.07
2012,Louisiana,Washington,996.43
2012,Louisiana,Webster,1381.47
2012,Louisiana,West Baton Rouge,2304.41
2012,Louisiana,West Carroll,218.61
2012,Louisiana,West Feliciana,786.86
2012,Louisiana,Winn,482.4
2012,Maine,Androscoggin,4044.71
2012,Maine,Aroostook,2271.49
2012,Maine,Cumberland,17121.66
2012,Maine,Franklin,1038.38
2012,Maine,Hancock,2126.65
2012,Maine,Kennebec,4618.05
2012,Maine,Knox,1437.56
2012,Maine,Lincoln,997.46
2012,Maine,Oxford,1501.04
2012,Maine,Penobscot,5628.63
2012,Maine,Piscataquis,490.11
2012,Maine,Sagadahoc,1403.87
2012,Maine,Somerset,1669.51
2012,Maine,Waldo,954.61
2012,Maine,Washington,1020.33
2012,Maine,York,6549.92
2012,Maryland,Allegany,2851.09
2012,Maryland,Anne Arundel,39018.19
2012,Maryland,Baltimore,44865.06
2012,Maryland,Calvert,3995.44
2012,Maryland,Caroline,1012.78
2012,Maryland,Carroll,5397.33
2012,Maryland,Cecil,3445.27
2012,Maryland,Charles,4958.15
2012,Maryland,Dorchester,1202.99
2012,Maryland,Frederick,11048.6
2012,Maryland,Garrett,1133.3
2012,Maryland,Harford,10738.23
2012,Maryland,Howard,21712.77
2012,Maryland,Kent,873.4
2012,Maryland,Montgomery,78287.55
2012,Maryland,Prince George's,38700.86
2012,Maryland,Queen Anne's,1470.22
2012,Maryland,St. Mary's,6151.62
2012,Maryland,Somerset,749.81
2012,Maryland,Talbot,1871.72
2012,Maryland,Washington,6359.13
2012,Maryland,Wicomico,4217.49
2012,Maryland,Worcester,2458.55
2012,Maryland,Baltimore,42302.1
2012,Massachusetts,Barnstable,11779.97
2012,Massachusetts,Berkshire,6189.41
2012,Massachusetts,Bristol,21576.22
2012,Massachusetts,Dukes,1619.46
2012,Massachusetts,Essex,38772.79
2012,Massachusetts,Franklin,2575.62
2012,Massachusetts,Hampden,19610.26
2012,Massachusetts,Hampshire,6318.25
2012,Massachusetts,Middlesex,134486.0
2012,Massachusetts,Nantucket,1558.46
2012,Massachusetts,Norfolk,44919.18
2012,Massachusetts,Plymouth,21143.53
2012,Massachusetts,Suffolk,96712.32
2012,Massachusetts,Worcester,37068.42
2012,Michigan,Alcona,198.95
2012,Michigan,Alger,226.49
2012,Michigan,Allegan,3569.24
2012,Michigan,Alpena,969.58
2012,Michigan,Antrim,481.33
2012,Michigan,Arenac,380.63
2012,Michigan,Baraga,264.74
2012,Michigan,Barry,1304.61
2012,Michigan,Bay,3488.3
2012,Michigan,Benzie,346.33
2012,Michigan,Berrien,6350.42
2012,Michigan,Branch,1204.5
2012,Michigan,Calhoun,5388.06
2012,Michigan,Cass,922.83
2012,Michigan,Charlevoix,906.3
2012,Michigan,Cheboygan,542.6
2012,Michigan,Chippewa,1086.8
2012,Michigan,Clare,776.54
2012,Michigan,Clinton,1647.56
2012,Michigan,Crawford,363.02
2012,Michigan,Delta,1163.69
2012,Michigan,Dickinson,1198.05
2012,Michigan,Eaton,3713.04
2012,Michigan,Emmet,1406.96
2012,Michigan,Genesee,12379.13
2012,Michigan,Gladwin,411.14
2012,Michigan,Gogebic,437.77
2012,Michigan,Grand Traverse,3950.25
2012,Michigan,Gratiot,1278.49
2012,Michigan,Hillsdale,1293.89
2012,Michigan,Houghton,974.29
2012,Michigan,Huron,1423.24
2012,Michigan,Ingham,13421.03
2012,Michigan,Ionia,1631.7
2012,Michigan,Iosco,666.98
2012,Michigan,Iron,304.12
2012,Michigan,Isabella,2136.31
2012,Michigan,Jackson,5130.15
2012,Michigan,Kalamazoo,10759.3
2012,Michigan,Kalkaska,460.36
2012,Michigan,Kent,32757.44
2012,Michigan,Keweenaw,53.66
2012,Michigan,Lake,194.64
2012,Michigan,Lapeer,1861.33
2012,Michigan,Leelanau,536.95
2012,Michigan,Lenawee,2551.88
2012,Michigan,Livingston,5082.6
2012,Michigan,Luce,169.86
2012,Michigan,Mackinac,385.94
2012,Michigan,Macomb,31138.43
2012,Michigan,Manistee,672.03
2012,Michigan,Marquette,3073.3
2012,Michigan,Mason,890.51
2012,Michigan,Mecosta,1087.41
2012,Michigan,Menominee,646.5
2012,Michigan,Midland,4226.48
2012,Michigan,Missaukee,327.44
2012,Michigan,Monroe,5186.49
2012,Michigan,Montcalm,1475.75
2012,Michigan,Montmorency,220.62
2012,Michigan,Muskegon,5489.85
2012,Michigan,Newaygo,1162.13
2012,Michigan,Oakland,88498.32
2012,Michigan,Oceana,653.85
2012,Michigan,Ogemaw,492.05
2012,Michigan,Ontonagon,140.36
2012,Michigan,Osceola,618.13
2012,Michigan,Oscoda,195.9
2012,Michigan,Otsego,821.73
2012,Michigan,Ottawa,11046.97
2012,Michigan,Presque Isle,332.96
2012,Michigan,Roscommon,546.35
2012,Michigan,Saginaw,7448.1
2012,Michigan,St. Clair,5033.06
2012,Michigan,St. Joseph,1921.84
2012,Michigan,Sanilac,1169.47
2012,Michigan,Schoolcraft,276.33
2012,Michigan,Shiawassee,1534.18
2012,Michigan,Tuscola,1175.59
2012,Michigan,Van Buren,2361.41
2012,Michigan,Washtenaw,19228.03
2012,Michigan,Wayne,80545.97
2012,Michigan,Wexford,1066.87
2012,Minnesota,Aitkin,385.88
2012,Minnesota,Anoka,11683.78
2012,Minnesota,Becker,1216.19
2012,Minnesota,Beltrami,1403.97
2012,Minnesota,Benton,1425.4
2012,Minnesota,Big Stone,250.1
2012,Minnesota,Blue Earth,3556.53
2012,Minnesota,Brown,1232.08
2012,Minnesota,Carlton,1099.53
2012,Minnesota,Carver,4051.18
2012,Minnesota,Cass,789.62
2012,Minnesota,Chippewa,636.07
2012,Minnesota,Chisago,1177.72
2012,Minnesota,Clay,1762.36
2012,Minnesota,Clearwater,241.3
2012,Minnesota,Cook,301.21
2012,Minnesota,Cottonwood,609.63
2012,Minnesota,Crow Wing,2371.66
2012,Minnesota,Dakota,21535.93
2012,Minnesota,Dodge,691.46
2012,Minnesota,Douglas,1874.42
2012,Minnesota,Faribault,646.26
2012,Minnesota,Fillmore,659.47
2012,Minnesota,Freeborn,1199.94
2012,Minnesota,Goodhue,2528.55
2012,Minnesota,Grant,319.92
2012,Minnesota,Hennepin,107186.0
2012,Minnesota,Houston,492.48
2012,Minnesota,Hubbard,527.16
2012,Minnesota,Isanti,951.26
2012,Minnesota,Itasca,2067.6
2012,Minnesota,Jackson,694.26
2012,Minnesota,Kanabec,333.61
2012,Minnesota,Kandiyohi,2407.4
2012,Minnesota,Kittson,259.22
2012,Minnesota,Koochiching,509.35
2012,Minnesota,Lac qui Parle,394.19
2012,Minnesota,Lake,730.72
2012,Minnesota,Lake of the Woods,145.3
2012,Minnesota,Le Sueur,846.67
2012,Minnesota,Lincoln,303.86
2012,Minnesota,Lyon,1355.9
2012,Minnesota,McLeod,1560.59
2012,Minnesota,Mahnomen,181.18
2012,Minnesota,Marshall,417.79
2012,Minnesota,Martin,1098.58
2012,Minnesota,Meeker,748.58
2012,Minnesota,Mille Lacs,705.98
2012,Minnesota,Morrison,1058.92
2012,Minnesota,Mower,1819.16
2012,Minnesota,Murray,519.97
2012,Minnesota,Nicollet,1288.23
2012,Minnesota,Nobles,1125.58
2012,Minnesota,Norman,297.27
2012,Minnesota,Olmsted,8803.4
2012,Minnesota,Otter Tail,2119.6
2012,Minnesota,Pennington,974.91
2012,Minnesota,Pine,626.0
2012,Minnesota,Pipestone,574.83
2012,Minnesota,Polk,1270.09
2012,Minnesota,Pope,490.09
2012,Minnesota,Ramsey,34459.34
2012,Minnesota,Red Lake,154.58
2012,Minnesota,Redwood,806.4
2012,Minnesota,Renville,807.39
2012,Minnesota,Rice,2178.2
2012,Minnesota,Rock,499.57
2012,Minnesota,Roseau,1043.28
2012,Minnesota,St. Louis,9642.74
2012,Minnesota,Scott,4559.47
2012,Minnesota,Sherburne,2669.9
2012,Minnesota,Sibley,502.71
2012,Minnesota,Stearns,6962.2
2012,Minnesota,Steele,1939.3
2012,Minnesota,Stevens,692.58
2012,Minnesota,Swift,548.74
2012,Minnesota,Todd,755.87
2012,Minnesota,Traverse,275.77
2012,Minnesota,Wabasha,702.82
2012,Minnesota,Wadena,458.98
2012,Minnesota,Waseca,856.56
2012,Minnesota,Washington,8132.25
2012,Minnesota,Watonwan,453.74
2012,Minnesota,Wilkin,375.02
2012,Minnesota,Winona,2160.04
2012,Minnesota,Wright,3590.3
2012,Minnesota,Yellow Medicine,533.08
2012,Mississippi,Adams,917.24
2012,Mississippi,Alcorn,1099.15
2012,Mississippi,Amite,170.75
2012,Mississippi,Attala,484.63
2012,Mississippi,Benton,296.99
2012,Mississippi,Bolivar,1113.53
2012,Mississippi,Calhoun,251.38
2012,Mississippi,Carroll,124.32
2012,Mississippi,Chickasaw,476.84
2012,Mississippi,Choctaw,478.74
2012,Mississippi,Claiborne,717.0
2012,Mississippi,Clarke,327.27
2012,Mississippi,Clay,527.19
2012,Mississippi,Coahoma,662.15
2012,Mississippi,Copiah,595.36
2012,Mississippi,Covington,430.53
2012,Mississippi,DeSoto,4145.1
2012,Mississippi,Forrest,3439.22
2012,Mississippi,Franklin,173.62
2012,Mississippi,George,352.68
2012,Mississippi,Greene,152.11
2012,Mississippi,Grenada,808.9
2012,Mississippi,Hancock,1632.14
2012,Mississippi,Harrison,8079.52
2012,Mississippi,Hinds,11282.64
2012,Mississippi,Holmes,287.0
2012,Mississippi,Humphreys,168.99
2012,Mississippi,Issaquena,34.2
2012,Mississippi,Itawamba,479.48
2012,Mississippi,Jackson,7215.11
2012,Mississippi,Jasper,561.3
2012,Mississippi,Jefferson,127.98
2012,Mississippi,Jefferson Davis,181.98
2012,Mississippi,Jones,2563.5
2012,Mississippi,Kemper,278.67
2012,Mississippi,Lafayette,1562.44
2012,Mississippi,Lamar,1416.63
2012,Mississippi,Lauderdale,2979.08
2012,Mississippi,Lawrence,333.81
2012,Mississippi,Leake,413.07
2012,Mississippi,Lee,4212.84
2012,Mississippi,Leflore,1122.23
2012,Mississippi,Lincoln,1019.45
2012,Mississippi,Lowndes,2767.09
2012,Mississippi,Madison,4675.91
2012,Mississippi,Marion,630.91
2012,Mississippi,Marshall,503.78
2012,Mississippi,Monroe,829.52
2012,Mississippi,Montgomery,194.38
2012,Mississippi,Neshoba,988.0
2012,Mississippi,Newton,438.62
2012,Mississippi,Noxubee,234.53
2012,Mississippi,Oktibbeha,1479.6
2012,Mississippi,Panola,1105.72
2012,Mississippi,Pearl River,1012.55
2012,Mississippi,Perry,279.38
2012,Mississippi,Pike,1102.4
2012,Mississippi,Pontotoc,746.05
2012,Mississippi,Prentiss,538.46
2012,Mississippi,Quitman,108.03
2012,Mississippi,Rankin,5677.71
2012,Mississippi,Scott,928.81
2012,Mississippi,Sharkey,115.75
2012,Mississippi,Simpson,576.41
2012,Mississippi,Smith,340.81
2012,Mississippi,Stone,304.27
2012,Mississippi,Sunflower,651.32
2012,Mississippi,Tallahatchie,300.65
2012,Mississippi,Tate,466.96
2012,Mississippi,Tippah,477.46
2012,Mississippi,Tishomingo,437.42
2012,Mississippi,Tunica,752.36
2012,Mississippi,Union,806.67
2012,Mississippi,Walthall,235.06
2012,Mississippi,Warren,2154.55
2012,Mississippi,Washington,1659.17
2012,Mississippi,Wayne,649.17
2012,Mississippi,Webster,160.18
2012,Mississippi,Wilkinson,171.5
2012,Mississippi,Winston,435.87
2012,Mississippi,Yalobusha,291.23
2012,Mississippi,Yazoo,689.62
2012,Missouri,Adair,719.69
2012,Missouri,Andrew,259.29
2012,Missouri,Atchison,301.99
2012,Missouri,Audrain,879.55
2012,Missouri,Barry,1129.03
2012,Missouri,Barton,382.95
2012,Missouri,Bates,399.23
2012,Missouri,Benton,336.02
2012,Missouri,Bollinger,173.1
2012,Missouri,Boone,7448.7
2012,Missouri,Buchanan,4478.9
2012,Missouri,Butler,1449.79
2012,Missouri,Caldwell,171.46
2012,Missouri,Callaway,1555.96
2012,Missouri,Camden,1267.51
2012,Missouri,Cape Girardeau,3457.12
2012,Missouri,Carroll,310.26
2012,Missouri,Carter,123.46
2012,Missouri,Cass,2064.62
2012,Missouri,Cedar,245.52
2012,Missouri,Chariton,247.96
2012,Missouri,Christian,1284.54
2012,Missouri,Clark,183.97
2012,Missouri,Clay,8885.15
2012,Missouri,Clinton,343.44
2012,Missouri,Cole,4262.55
2012,Missouri,Cooper,455.71
2012,Missouri,Crawford,557.72
2012,Missouri,Dade,176.09
2012,Missouri,Dallas,243.2
2012,Missouri,Daviess,240.79
2012,Missouri,DeKalb,279.32
2012,Missouri,Dent,318.41
2012,Missouri,Douglas,205.82
2012,Missouri,Dunklin,764.04
2012,Missouri,Lafayette,740.99
2012,Missouri,Lawrence,732.15
2012,Missouri,Lewis,243.35
2012,Missouri,Lincoln,915.44
2012,Missouri,Linn,390.79
2012,Missouri,Livingston,523.85
2012,Missouri,McDonald,470.44
2012,Missouri,Macon,483.39
2012,Missouri,Madison,282.33
2012,Missouri,Maries,151.09
2012,Missouri,Marion,1054.12
2012,Missouri,Mercer,141.95
2012,Missouri,Miller,625.0
2012,Missouri,Mississippi,389.53
2012,Missouri,Moniteau,345.26
2012,Missouri,Monroe,207.11
2012,Missouri,Montgomery,342.25
2012,Missouri,Morgan,483.48
2012,Missouri,New Madrid,1033.38
2012,Missouri,Newton,1704.08
2012,Missouri,Nodaway,743.1
2012,Missouri,Oregon,195.64
2012,Missouri,Osage,327.6
2012,Missouri,Ozark,139.67
2012,Missouri,Pemiscot,496.35
2012,Missouri,Perry,959.97
2012,Missouri,Pettis,1478.88
2012,Missouri,Phelps,1391.4
2012,Missouri,Pike,488.33
2012,Missouri,Platte,4655.61
2012,Missouri,Polk,660.8
2012,Missouri,Pulaski,2273.27
2012,Missouri,Putnam,125.58
2012,Missouri,Ralls,342.08
2012,Missouri,Randolph,1087.49
2012,Missouri,Ray,410.62
2012,Missouri,Reynolds,221.15
2012,Missouri,Ripley,226.47
2012,Missouri,St. Charles,12044.98
2012,Missouri,St. Clair,159.96
2012,Missouri,Ste. Genevieve,554.22
2012,Missouri,St. Francois,1576.79
2012,Missouri,St. Louis,68570.96
2012,Missouri,Saline,830.13
2012,Missouri,Schuyler,77.69
2012,Missouri,Scotland,173.6
2012,Missouri,Scott,1321.86
2012,Missouri,Shannon,122.95
2012,Missouri,Shelby,194.41
2012,Missouri,Stoddard,1022.89
2012,Missouri,Stone,518.94
2012,Missouri,Sullivan,297.43
2012,Missouri,Taney,1999.34
2012,Missouri,Texas,446.93
2012,Missouri,Vernon,838.56
2012,Missouri,Warren,625.04
2012,Missouri,Washington,378.62
2012,Missouri,Wayne,226.48
2012,Missouri,Webster,596.65
2012,Missouri,Worth,75.27
2012,Missouri,Wright,360.38
2012,Missouri,St. Louis,31058.39
2012,Montana,Beaverhead,334.35
2012,Montana,Big Horn,722.33
2012,Montana,Blaine,201.43
2012,Montana,Broadwater,109.34
2012,Montana,Carbon,233.45
2012,Montana,Carter,68.51
2012,Montana,Cascade,3328.63
2012,Montana,Chouteau,239.41
2012,Montana,Custer,466.32
2012,Montana,Daniels,113.94
2012,Montana,Dawson,398.01
2012,Montana,Deer Lodge,246.35
2012,Montana,Fallon,364.54
2012,Montana,Fergus,401.97
2012,Montana,Flathead,3115.32
2012,Montana,Gallatin,3836.86
2012,Montana,Garfield,61.99
2012,Montana,Glacier,446.58
2012,Montana,Golden Valley,26.33
2012,Montana,Granite,74.2
2012,Montana,Hill,703.37
2012,Montana,Jefferson,249.73
2012,Montana,Judith Basin,108.34
2012,Montana,Lake,651.72
2012,Montana,Lewis and Clark,3191.19
2012,Montana,Liberty,113.22
2012,Montana,Lincoln,514.89
2012,Montana,McCone,123.27
2012,Montana,Madison,288.32
2012,Montana,Meagher,73.85
2012,Montana,Mineral,79.31
2012,Montana,Missoula,4317.99
2012,Montana,Musselshell,375.77
2012,Montana,Park,436.65
2012,Montana,Petroleum,30.57
2012,Montana,Phillips,163.92
2012,Montana,Pondera,217.51
2012,Montana,Powder River,67.76
2012,Montana,Powell,181.53
2012,Montana,Prairie,40.72
2012,Montana,Ravalli,857.91
2012,Montana,Richland,1122.57
2012,Montana,Roosevelt,484.37
2012,Montana,Rosebud,926.22
2012,Montana,Sanders,288.63
2012,Montana,Sheridan,301.76
2012,Montana,Silver Bow,1405.41
2001,Mississippi,Neshoba,956.93
2001,Mississippi,Newton,402.32
2001,Mississippi,Noxubee,259.63
2001,Mississippi,Oktibbeha,1238.69
2001,Mississippi,Panola,839.88
2001,Mississippi,Pearl River,801.35
2001,Mississippi,Perry,233.98
2001,Mississippi,Pike,1015.92
2001,Mississippi,Pontotoc,658.04
2001,Mississippi,Prentiss,545.92
2001,Mississippi,Quitman,183.43
2001,Mississippi,Rankin,4317.32
2001,Mississippi,Scott,710.15
2001,Mississippi,Sharkey,117.39
2001,Mississippi,Simpson,508.75
2001,Mississippi,Smith,327.86
2001,Mississippi,Stone,225.8
2001,Mississippi,Sunflower,765.38
2001,Mississippi,Tallahatchie,217.14
2001,Mississippi,Tate,455.38
2001,Mississippi,Tippah,532.52
2001,Mississippi,Tishomingo,367.26
2001,Mississippi,Tunica,1075.82
2001,Mississippi,Union,631.45
2001,Mississippi,Walthall,213.74
2001,Mississippi,Warren,2092.2
2001,Mississippi,Washington,1749.89
2001,Mississippi,Wayne,435.07
2001,Mississippi,Webster,178.58
2001,Mississippi,Wilkinson,164.03
2001,Mississippi,Winston,383.64
2001,Mississippi,Yalobusha,217.11
2001,Mississippi,Yazoo,660.13
2001,Missouri,Adair,756.68
2001,Missouri,Andrew,230.89
2001,Missouri,Atchison,198.77
2001,Missouri,Audrain,881.38
2001,Missouri,Barry,1162.74
2001,Missouri,Barton,390.25
2001,Missouri,Bates,406.01
2001,Missouri,Benton,307.88
2001,Missouri,Bollinger,179.31
2001,Missouri,Boone,6068.33
2001,Missouri,Buchanan,3756.01
2001,Missouri,Butler,1284.77
2001,Missouri,Caldwell,181.45
2001,Missouri,Callaway,1330.38
2001,Missouri,Camden,1195.53
2001,Missouri,Cape Girardeau,2954.2
2001,Missouri,Carroll,254.11
2001,Missouri,Carter,113.95
2001,Missouri,Cass,1715.72
2001,Missouri,Cedar,248.54
2001,Missouri,Chariton,236.84
2001,Missouri,Christian,1003.07
2001,Missouri,Clark,122.7
2001,Missouri,Clay,8935.23
2001,Missouri,Clinton,362.06
2001,Missouri,Cole,3929.23
2001,Missouri,Cooper,410.64
2001,Missouri,Crawford,444.56
2001,Missouri,Dade,142.3
2001,Missouri,Dallas,231.84
2001,Missouri,Daviess,167.56
2001,Missouri,DeKalb,241.6
2001,Missouri,Dent,315.74
2001,Missouri,Douglas,219.03
2001,Missouri,Dunklin,790.12
2001,Missouri,Lafayette,729.5
2001,Missouri,Lawrence,673.44
2001,Missouri,Lewis,222.94
2001,Missouri,Lincoln,788.33
2001,Missouri,Linn,350.24
2001,Missouri,Livingston,475.85
2001,Missouri,McDonald,554.07
2001,Missouri,Macon,449.88
2001,Missouri,Madison,205.84
2001,Missouri,Maries,167.21
2001,Missouri,Marion,1095.62
2001,Missouri,Mercer,108.15
2001,Missouri,Miller,541.76
2001,Missouri,Mississippi,341.12
2001,Missouri,Moniteau,335.92
2001,Missouri,Monroe,266.61
2001,Missouri,Montgomery,294.33
2001,Missouri,Morgan,385.46
2001,Missouri,New Madrid,1042.08
2001,Missouri,Newton,1443.86
2001,Missouri,Nodaway,659.54
2001,Missouri,Oregon,196.65
2001,Missouri,Osage,259.62
2001,Missouri,Ozark,147.06
2001,Missouri,Pemiscot,472.08
2001,Missouri,Perry,634.08
2001,Missouri,Pettis,1387.16
2001,Missouri,Phelps,1229.92
2001,Missouri,Pike,509.59
2001,Missouri,Platte,3531.96
2001,Missouri,Polk,531.35
2001,Missouri,Pulaski,1515.11
2001,Missouri,Putnam,95.27
2001,Missouri,Ralls,306.12
2001,Missouri,Randolph,935.18
2001,Missouri,Ray,397.44
2001,Missouri,Reynolds,245.73
2001,Missouri,Ripley,194.76
2001,Missouri,St. Charles,8408.31
2001,Missouri,St. Clair,178.51
2001,Missouri,Ste. Genevieve,509.76
2001,Missouri,St. Francois,1290.14
2001,Missouri,St. Louis,63817.82
2001,Missouri,Saline,762.76
2001,Missouri,Schuyler,79.46
2001,Missouri,Scotland,126.75
2001,Missouri,Scott,1151.75
2001,Missouri,Shannon,141.0
2001,Missouri,Shelby,230.28
2001,Missouri,Stoddard,848.22
2001,Missouri,Stone,582.9
2001,Missouri,Sullivan,264.93
2001,Missouri,Taney,1993.82
2001,Missouri,Texas,467.77
2001,Missouri,Vernon,575.06
2001,Missouri,Warren,499.52
2001,Missouri,Washington,339.57
2001,Missouri,Wayne,198.16
2001,Missouri,Webster,499.83
2001,Missouri,Worth,60.6
2001,Missouri,Wright,333.05
2001,Missouri,St. Louis,28042.85
2001,Montana,Beaverhead,303.18
2001,Montana,Big Horn,529.03
2001,Montana,Blaine,160.29
2001,Montana,Broadwater,99.32
2001,Montana,Carbon,195.17
2001,Montana,Carter,41.27
2001,Montana,Cascade,2787.75
2001,Montana,Chouteau,106.85
2001,Montana,Custer,331.31
2001,Montana,Daniels,76.41
2001,Montana,Dawson,311.35
2001,Montana,Deer Lodge,188.14
2001,Montana,Fallon,151.7
2001,Montana,Fergus,340.57
2001,Montana,Flathead,2541.23
2001,Montana,Gallatin,2345.04
2001,Montana,Garfield,48.08
2001,Montana,Glacier,335.31
2001,Montana,Golden Valley,16.69
2001,Montana,Granite,59.63
2001,Montana,Hill,498.72
2001,Montana,Jefferson,247.18
2001,Montana,Judith Basin,52.99
2001,Montana,Lake,555.96
2001,Montana,Lewis and Clark,2239.86
2001,Montana,Liberty,49.6
2001,Montana,Lincoln,404.77
2001,Montana,McCone,75.14
2001,Montana,Madison,189.28
2001,Montana,Meagher,46.11
2001,Montana,Mineral,69.79
2001,Montana,Missoula,3600.82
2001,Montana,Musselshell,82.8
2001,Montana,Park,370.4
2001,Montana,Petroleum,12.62
2001,Montana,Phillips,132.42
2001,Montana,Pondera,143.68
2001,Montana,Powder River,43.83
2001,Montana,Powell,156.82
2001,Montana,Prairie,35.86
2001,Montana,Ravalli,708.22
2001,Montana,Richland,356.07
2001,Montana,Roosevelt,263.24
2001,Montana,Rosebud,1243.3
2001,Montana,Sanders,226.6
2001,Montana,Sheridan,132.08
2001,Montana,Silver Bow,1081.26
2001,Montana,Stillwater,661.37
2001,Montana,Sweet Grass,248.65
2001,Montana,Teton,150.57
2001,Montana,Toole,173.27
2001,Montana,Treasure,66.51
2001,Montana,Valley,242.42
2001,Montana,Wheatland,42.1
2001,Montana,Wibaux,32.42
2001,Montana,Yellowstone,6220.75
2001,Nebraska,Adams,1288.92
2001,Nebraska,Antelope,259.98
2001,Nebraska,Arthur,10.16
2001,Nebraska,Banner,22.85
2001,Nebraska,Blaine,22.07
2001,Nebraska,Boone,246.99
2001,Nebraska,Box Butte,492.78
2001,Nebraska,Boyd,62.33
2001,Nebraska,Brown,91.47
2001,Nebraska,Buffalo,1754.63
2001,Nebraska,Burt,198.37
2001,Nebraska,Butler,216.29
2001,Nebraska,Cass,481.69
2001,Nebraska,Cedar,296.28
2001,Nebraska,Chase,162.51
2001,Nebraska,Cherry,163.49
2001,Nebraska,Cheyenne,449.58
2001,Nebraska,Clay,229.32
2001,Nebraska,Colfax,406.2
2001,Nebraska,Cuming,522.54
2001,Nebraska,Custer,404.7
2001,Nebraska,Dakota,1613.58
2001,Nebraska,Dawes,245.21
